id;cpf;tipo_inscricao;numero_inscricao;data_admissao;data_encerramento;cbo_codigo;competencia;pendencias;created_at;updated_at
6c4f84ed-1f92-45b5-ad3a-e4e6856cbf12;66342811067;CNPJ;8,56449E+13;23/01/2013;16/07/2025;521110;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
23a49848-4849-4702-a43e-b27c6426b2b0;30850443539;CNPJ;9,03953E+13;24/12/2011;;142410;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b304068a-a078-44f5-af4e-7653b5d20e04;8390590000;CEI;9,09527E+11;07/08/2024;;142410;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
5de92376-909e-4c51-b095-bb13b24e5b52;66780451223;CEI;7,94987E+11;02/05/2024;;142410;2023-08;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
68e7a307-f617-4a6e-b690-4c033136be18;79600093920;CEI;6,98656E+11;31/08/2015;;252210;2025-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3caddcf4-2838-48be-ad70-fd2026d0a5f0;18044335005;CEI;1,3279E+11;21/06/2011;;252210;2025-05;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
01e588e8-f9f8-4c5b-bcf4-d43ff3aa1c7c;12107987270;CEI;2,43145E+11;26/11/2024;;241205;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
7aadee8f-a13c-47b0-a6ec-7a320f539fed;85757280751;CEI;1,00994E+11;18/10/2016;;354805;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
10f25d97-591c-4c31-a960-a4afa739efa0;94961231983;CEI;2,7573E+11;07/08/2010;31/07/2011;142410;2024-11;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
62025d6d-6306-420d-9fe2-1aca7ae3f598;7068025609;CEI;8,63738E+11;12/11/2012;03/08/2019;142305;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9ea00dcc-6f33-42c4-90ee-e6f7bdf4af1d;81129758338;CAEPF;1,24583E+12;07/11/2014;;142105;2024-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3372f7cc-a385-4051-8989-837b8c5b9ec8;5583683104;CNPJ;2,17446E+13;31/08/2017;;261105;2023-10;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
ef4e1229-9d3d-40d0-be40-f4c6b3489457;44278931980;CEI;3,36446E+11;04/09/2011;;214505;2023-09;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
bdf425ba-bf4c-4348-aa6b-16856d5fbf6a;72409810292;CAEPF;6,92451E+13;16/04/2011;20/01/2025;241205;2023-11;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
5abfc565-4823-46ce-9fee-ff25b5ba2a75;63868195432;CEI;9,36148E+11;03/09/2011;;411005;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
adc48265-35ae-4fb0-86a3-ce220d9584f4;42812473355;CAEPF;7,42433E+13;22/08/2019;;142305;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e5995169-1cec-4736-b608-55cf78ded174;93229471792;CNPJ;4,57118E+13;30/01/2023;;411005;2024-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4bd805bf-93b1-419f-a9d2-398381e3cf5e;46294822459;CEI;4,15561E+11;22/08/2020;;142105;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ef10114e-4945-4912-91db-745be2af414e;14704096319;CNPJ;8,02341E+13;14/01/2023;01/08/2023;422105;2024-05;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
65285f20-c27a-4ec8-b3af-d127ed69a3e4;36277459651;CEI;1,18155E+11;06/06/2015;;241205;2024-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
91aca9ab-512b-46e1-85e9-af04cfc42f57;57254212014;CEI;3,6611E+11;01/04/2012;;411005;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c5396f03-58b6-4b8b-b182-5315aa5ee4d6;95562985845;CEI;8,17236E+11;01/08/2015;;521110;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
1e74ba9f-e821-47d0-8e4b-7d1a801f189f;37975946079;CAEPF;2,65842E+13;26/02/2020;13/10/2020;411005;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ecc3c9f0-5b76-4097-9ab0-c4efcb1e789e;66043725886;CAEPF;8,70778E+13;18/11/2021;;252210;2024-01;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
5f50a7f5-ad7e-43d2-b5c2-42b363904ea9;45590430860;CAEPF;5,23649E+13;25/05/2017;;422105;2024-03;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
2752c336-b2fd-4327-b325-7fa49dedfced;96703642567;CAEPF;3,92272E+13;30/07/2020;02/01/2021;142410;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
170bb943-895a-4424-bc79-b3e64204f9d8;50969849583;CNPJ;7,29997E+13;08/01/2015;;422105;2023-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
7a26b2a7-101b-4502-ba00-16518fef32ed;68579862310;CAEPF;6,79725E+12;25/06/2015;;354805;2024-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
53b6ded2-da48-42fa-90c6-08136f8fa97e;73352985553;CNPJ;9,67334E+13;08/01/2013;;142305;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8952dde9-50af-44cb-a22f-d72c2ec3cf64;56439387316;CAEPF;4,0331E+13;28/08/2011;;142410;2025-05;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
5a06000d-f912-486f-b369-a0e816a66f47;22324541939;CEI;6,17631E+11;31/01/2014;05/06/2016;214505;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
01df662d-44e3-4f91-8a34-48476badc43a;99562272699;CAEPF;5,63831E+13;07/07/2021;;252505;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f21e85e1-f906-4d76-aa98-4e2aba2be75d;43159881202;CEI;7,87969E+11;01/06/2019;;252505;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
156b3c34-dfd5-4578-b16a-cbda0110f85c;50104198745;CEI;5,68027E+11;15/10/2022;;252210;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
de72cfe0-9d6d-42c6-999a-6e2af6ba2c8f;11816550485;CNPJ;9,38634E+12;22/04/2014;;354120;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6bf60bc3-c3fc-4842-ab0a-b5c9634d63ce;92632768543;CEI;1,55481E+11;28/10/2014;;422105;2023-06;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
f49b9583-09ad-4de2-952a-862ee653b709;3430781043;CAEPF;2,87444E+12;23/06/2017;;142205;2024-03;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
83ffe5b7-1aa0-4951-9cf3-14df55ac8dfa;78371677162;CEI;93226401911;15/12/2014;;422105;2024-03;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
5e29a953-8da9-4831-a427-7d51fd7feb7e;57953612674;CAEPF;1,34878E+13;20/02/2013;;521110;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a42e6f9f-e246-4d8e-81e5-31ef9444af1a;3883267430;CEI;3,19426E+11;30/08/2024;;354120;2024-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6064b718-2d98-47a6-a3b8-f20cab287b6c;77819616172;CNPJ;1,6656E+13;12/06/2017;23/08/2022;261105;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
d142baf9-2f57-4fa8-9d64-64c9131af962;56456177464;CAEPF;7,5454E+13;10/01/2012;;354805;2024-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
da654e41-4a45-4b4d-b15e-27f4d37032d8;39232262681;CAEPF;6,59664E+13;18/04/2020;;252210;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ea07533a-5b4e-4218-9286-79e7174aa94f;33983252621;CAEPF;8,88423E+13;05/02/2018;11/02/2024;241205;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
001caaba-4320-4f48-89b5-8b7c6ff7925f;47052961849;CNPJ;8,38766E+13;13/07/2025;18/08/2025;214505;2025-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3d3ddad3-cbea-472a-bc88-cd9f12943728;82337817709;CAEPF;2,63348E+12;26/08/2021;;354805;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
d5f60f35-a235-41ea-a380-0a40d59d18b9;56456177464;CNPJ;9,81504E+12;25/10/2014;07/08/2023;521110;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ff6187c5-4698-45de-b896-ab7c5d0b19ee;56423738467;CAEPF;7,10416E+13;11/09/2018;;142410;2023-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fdf059ce-f77f-4c03-9dfc-2b4fda4443e6;4529634000;CEI;1,68463E+11;23/08/2013;;142105;2024-07;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
d3168a78-6072-433a-9455-c57f73a181de;31416698566;CEI;3,31434E+11;22/04/2025;;214630;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
0150bc0b-78bb-4887-ac28-e4de192a9ebe;77116006150;CAEPF;8,53946E+13;26/08/2015;;142410;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e83162ad-eb31-41cc-bfe8-7137cbfd8f71;89661728577;CAEPF;2,67139E+13;22/05/2025;07/09/2025;521110;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
98441323-b811-42d8-8744-7be7d89b0ca4;63717625756;CEI;1,99991E+11;11/02/2015;;411005;2023-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
7029b3cc-d3d0-4508-9bca-58e19cd640fd;49080834521;CEI;9,54658E+11;31/03/2022;01/07/2025;411005;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
309feda7-ab95-442a-b5e2-9636de3c1e98;2630639177;CEI;4,30731E+11;18/03/2015;;142205;2023-05;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
164fd024-cbeb-4065-bceb-afb493721488;92499423897;CAEPF;3,46382E+12;19/12/2016;;354805;2025-07;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
cf3d08da-d891-44c7-8ca1-9f404f438a0b;35591425801;CAEPF;9,42563E+13;16/12/2013;;142410;2023-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
adb6b1b9-8987-4c68-b979-62dcf5760a55;65269807246;CEI;4,19799E+11;01/11/2018;;142410;2024-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a4ec6f89-38a3-4c7e-b9b5-61edcff5c930;41531051472;CNPJ;4,5554E+13;30/10/2015;;142205;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
09e43f49-3614-499b-9359-f694dad75f5a;72321137657;CNPJ;4,19417E+13;25/10/2012;;252505;2023-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6a88a0b5-5379-4949-bcf3-8386c3597011;94583799039;CEI;5,55851E+11;23/02/2021;;422105;2023-10;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
79e56c0a-e4eb-4442-855e-8a8a86527971;60898300541;CAEPF;4,73199E+13;27/01/2011;;241205;2024-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
83e23f47-9ace-4fc7-9880-3ecf512af17d;76157082810;CNPJ;5,26385E+13;26/09/2023;;142205;2024-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
9c6c67e6-8c28-4d04-91b2-4f30e7aef4b8;51508466866;CEI;7,7907E+11;17/10/2012;;142410;2023-06;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
01e088ba-eaad-437a-a5b8-bfa189fa10f3;77189641246;CNPJ;2,23276E+12;10/07/2016;;214505;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
567cf3ce-e91e-4202-bbb3-62eeff02af72;18059560603;CAEPF;4,61857E+13;08/03/2019;07/02/2025;261105;2023-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
b9f40333-4390-4a34-9513-2d482368b9f7;19451670688;CAEPF;4,29883E+12;28/12/2016;11/02/2021;422105;2025-04;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
eb179095-e77d-4118-ba87-bed47611ab46;31796988103;CNPJ;3,61472E+13;17/08/2015;;354120;2024-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a2eff71f-f2ee-47a8-a4e7-1c053b85d1a2;38276568696;CEI;3,17109E+11;11/03/2015;;142410;2025-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
ff966a66-aaf9-4510-8a23-cfcd2a4dca6a;88449312817;CAEPF;1,39121E+13;13/07/2017;;142205;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2f721ebe-5145-485b-a3a7-366f260aff04;68203995020;CEI;6,88595E+11;13/03/2019;20/09/2022;354120;2023-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
525ad3d0-f7e2-4f4a-a22d-d6851b90af72;73512857051;CAEPF;7,05165E+13;05/11/2020;;252505;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
46be8a37-b123-4228-ad1b-741dd79dc087;38733874174;CNPJ;4,18297E+13;27/03/2024;;214505;2023-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fd2f8c4e-e5c6-48ba-a55f-1c80c2630b2b;30344362205;CAEPF;2,38615E+13;20/01/2020;14/03/2022;252210;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
705b74f4-eb99-426d-bf8a-98e82db786f0;6834937870;CEI;2,0086E+11;04/02/2021;;241205;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
36f1b946-e38b-4b1d-8d6f-c444802b26d2;289065518;CAEPF;4,05456E+13;22/04/2013;;354805;2024-03;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
9e0fa9bf-d306-49dc-84e2-ba2f751c78ea;39625217207;CEI;1,91949E+11;28/02/2020;04/08/2020;142205;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f3ad9366-3127-42f6-9381-bdfd2f4ef828;63717625756;CNPJ;4,78132E+13;15/11/2017;;241205;2024-03;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
b975df6e-8d00-436a-a2a3-d7025de4b80e;26852497372;CAEPF;4,22196E+12;26/09/2024;08/09/2025;214630;2025-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4e272dd2-554d-44e4-9fd8-9e442b34c5a1;68196231270;CEI;30541534682;26/07/2012;;411005;2025-01;"[{""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
410752e7-908f-42f1-bc61-bad75c206c91;62687233331;CEI;4,21347E+11;21/04/2017;;142305;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
82ea389e-056c-4965-bc49-cb0dc5cd6a30;55658217466;CAEPF;9,72061E+13;18/06/2010;;142105;2023-10;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}, {""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
906f317d-e05e-4f71-9d87-0614c78735fc;56543553413;CAEPF;7,30059E+13;28/09/2023;;521110;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f67454b3-5676-471c-8913-8f6eb35f0a2a;13078804364;CEI;5,17501E+11;19/09/2017;;422105;2025-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
6d80c749-93c7-4b00-9971-14dee498c995;82337817709;CNPJ;3,79513E+13;14/11/2011;11/03/2021;214630;2023-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c6b117f3-3fc4-4cf5-bbe5-2a1ff3f438c5;3014538370;CAEPF;6,29819E+13;01/08/2019;04/08/2023;521110;2023-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
14fe7449-e099-49df-8ab0-21c3e7c3d406;87647059270;CNPJ;3,44809E+13;08/08/2020;;521110;2023-08;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c28d79fd-353d-4b84-9121-05d1a88683ce;27259481420;CEI;2,75375E+11;31/03/2020;;142205;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3c9d7fea-764c-4f90-8ec6-3fd952c8db9c;42446799361;CNPJ;9,36713E+13;03/08/2013;;252210;2023-10;"[{""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
68e1432b-2193-4390-9050-7ceeac0bb5f7;5396195908;CNPJ;9,23498E+13;28/07/2018;;411005;2023-06;"[{""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
fa686ddc-d4db-4844-928a-4795e5eab956;2630639177;CNPJ;8,79016E+13;13/11/2018;;261105;2024-07;"[{""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
7d4204ff-5de8-42b1-aace-2628cd24ed14;40196029996;CAEPF;1,61201E+13;15/02/2018;;214505;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fe232ecb-f5ca-4859-be9d-c7c156db05c1;62176206002;CEI;3,91607E+11;17/05/2016;;214630;2025-04;[];2025-10-04T19:43:38;2025-10-04T19:43:38
21b27748-83e1-44b9-9425-05fc372cdca7;22413002847;CAEPF;7,837E+12;20/01/2016;;142410;2025-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
fa4cf732-3f96-4098-ac14-7730cfb1af36;13078804364;CAEPF;5,87627E+13;20/04/2021;;142205;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
bcd8dcbc-da8e-48fc-9d3d-38748feff170;27862519159;CEI;6,15139E+11;22/06/2015;;261105;2025-03;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
1262c479-497d-4e51-8de9-7447de7f2956;54707049559;CEI;9,24004E+11;17/02/2024;09/06/2024;261105;2024-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
342e460f-00d4-464a-befd-9358bd876554;58739124916;CAEPF;6,12542E+13;25/06/2023;;142410;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
a3fa73c4-32c7-4abf-8846-520b398cc893;97015694077;CEI;8,80454E+11;02/10/2016;;214505;2023-10;[];2025-10-04T19:43:38;2025-10-04T19:43:38
82d556ea-8d30-4def-a6cb-bd503c5e3d79;92622166702;CAEPF;9,04466E+13;18/05/2016;;521110;2023-02;[];2025-10-04T19:43:38;2025-10-04T19:43:38
cc8268f2-1a5e-49aa-be6e-a1b51ea1b4d4;66881821816;CEI;8,09776E+11;30/10/2019;;241205;2024-06;[];2025-10-04T19:43:38;2025-10-04T19:43:38
cf4f5e02-9f60-4ed6-9833-288a10c309db;24119455661;CAEPF;9,25801E+13;18/09/2015;;261105;2023-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
8f924d13-f17f-49a2-a4e4-8f9ce0e36335;62687233331;CNPJ;9,37368E+12;18/02/2025;;142105;2025-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
1d730706-544a-48f6-b22c-f0c4bbdcad3e;96426732664;CNPJ;2,03637E+13;18/06/2017;;411005;2025-06;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P001"", ""descricao"": ""Divergencia de remuneracao declarada"", ""sigla"": ""DRD""}, {""codigo"": ""P002"", ""descricao"": ""Competencia sem recolhimento"", ""sigla"": ""CSR""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
287d8e53-d5b0-44f9-b825-552f9bc7e615;98562802301;CNPJ;4,73558E+13;03/07/2015;27/11/2016;252505;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
78e521f6-6239-40df-8022-e9844925fc15;99721689998;CNPJ;4,73533E+12;08/06/2011;10/08/2017;261105;2023-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
f249016d-ffd7-4a4b-bc90-b093ded7a006;4529634000;CNPJ;4,57863E+13;06/09/2024;;422105;2024-11;[];2025-10-04T19:43:38;2025-10-04T19:43:38
1065fb39-52fc-48cf-91b0-6aef1cbafee4;76519422304;CEI;5,2698E+11;25/01/2014;;354805;2023-01;[];2025-10-04T19:43:38;2025-10-04T19:43:38
e2b36453-1beb-4a63-80d1-db41f9f674f9;92499423897;CNPJ;8,795E+13;05/03/2010;;214630;2023-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
0f5bf2b3-405e-4b91-bf57-a6223b3dedcf;56317860289;CEI;2,87581E+11;20/12/2013;;261105;2024-09;[];2025-10-04T19:43:38;2025-10-04T19:43:38
3757ae21-44de-48fa-a259-8bc940a4d7d0;51666094765;CNPJ;7,97669E+13;16/10/2021;;241205;2024-07;[];2025-10-04T19:43:38;2025-10-04T19:43:38
2c33c96b-76fb-49ce-aaa8-16a93e68a1c3;14676381107;CEI;6,0541E+11;17/07/2025;;252210;2023-01;"[{""codigo"": ""P004"", ""descricao"": ""Vinculo encerrado sem data"", ""sigla"": ""VESD""}, {""codigo"": ""P003"", ""descricao"": ""CBO incompativel"", ""sigla"": ""CBOI""}, {""codigo"": ""P005"", ""descricao"": ""Inscricao do empregador invalida"", ""sigla"": ""IEI""}]";2025-10-04T19:43:38;2025-10-04T19:43:38
c9c5d9ad-149b-4b10-bafe-edd21a03c96d;85755567549;CAEPF;6,76405E+13;11/07/2012;20/05/2022;252210;2023-12;[];2025-10-04T19:43:38;2025-10-04T19:43:38
62d8d4bc-b026-4268-94ec-322564151f91;74903912450;CNPJ;9,12655E+12;08/07/2024;;411005;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
4c5134cd-bb6e-46cb-99bc-b9425c3c28f2;90786213973;CNPJ;1,81191E+13;19/07/2019;;354120;2024-03;[];2025-10-04T19:43:38;2025-10-04T19:43:38
c39cfe3d-a410-4104-9cc7-d6cec3a35f00;69196407751;CAEPF;5,53602E+12;24/11/2011;;354805;2024-05;[];2025-10-04T19:43:38;2025-10-04T19:43:38
